업종,회사명,연도,계정,금액,경고
식품,동원F&B,2025,투자활동현금흐름,-166394502857.0,
식품,동원F&B,2024,투자활동현금흐름,13486880100.0,
식품,동원F&B,2023,투자활동현금흐름,-213601468618.0,
식품,동원F&B,2025,재무활동현금흐름,44266766993.0,
식품,동원F&B,2024,재무활동현금흐름,-172211072772.0,
식품,동원F&B,2023,재무활동현금흐름,-12355155205.0,
식품,동원F&B,2025,유형자산취득액,189909273028.0,
식품,동원F&B,2024,유형자산취득액,106006836915.0,
식품,동원F&B,2023,유형자산취득액,156815312093.0,
식품,동원F&B,2025,무형자산취득액,3057013821.0,
식품,동원F&B,2024,무형자산취득액,16311863993.0,
식품,동원F&B,2023,무형자산취득액,1275936979.0,
식품,동원F&B,2025,유형자산처분액,1143338793.0,
식품,동원F&B,2024,유형자산처분액,3276865340.0,
식품,동원F&B,2023,유형자산처분액,2199987120.0,
식품,동원F&B,2025,무형자산처분액,655700000.0,
식품,동원F&B,2024,무형자산처분액,10610000.0,
식품,동원F&B,2025,배당금지급액,15436496000.0,
식품,동원F&B,2024,배당금지급액,15436496000.0,
식품,동원F&B,2023,배당금지급액,13506934000.0,
식품,동원F&B,2025,법인세납부액,36064897564.0,
식품,동원F&B,2024,법인세납부액,32607112018.0,
식품,동원F&B,2023,법인세납부액,29130205328.0,
식품,동원F&B,2025,이자지급액,22936009034.0,
식품,동원F&B,2024,이자지급액,24750108132.0,
식품,동원F&B,2023,이자지급액,26283827891.0,
식품,동원F&B,2025,리스부채상환액,17636999382.0,
식품,동원F&B,2024,리스부채상환액,15947171442.0,
식품,동원F&B,2023,리스부채상환액,16190614247.0,
식품,동원F&B,2025,단기차입금유입액,286152010000.0,
식품,동원F&B,2024,단기차입금유입액,708502143442.0,
식품,동원F&B,2023,단기차입금유입액,644394460000.0,
식품,동원F&B,2025,장기차입금유입액,52210000000.0,
식품,동원F&B,2024,장기차입금유입액,31500000000.0,
식품,동원F&B,2023,장기차입금유입액,1000000000.0,
식품,동원F&B,2025,단기차입금상환액,266177810000.0,
식품,동원F&B,2024,단기차입금상환액,670725643442.0,
식품,동원F&B,2023,단기차입금상환액,565250000000.0,
식품,동원F&B,2025,장기차입금상환액,39333333332.0,
식품,동원F&B,2025,매출채권,421636538552.0,"본 계정은 재무상태표상 매출채권및기타채권으로 통합 표시되어 있으므로, 매출채권 회전율 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채권 비중이 유의적인 경우 매출채권 관련 분석 결과가 왜곡될 수 있습니다."
식품,동원F&B,2024,매출채권,379940753280.0,"본 계정은 재무상태표상 매출채권및기타채권으로 통합 표시되어 있으므로, 매출채권 회전율 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채권 비중이 유의적인 경우 매출채권 관련 분석 결과가 왜곡될 수 있습니다."
식품,동원F&B,2023,매출채권,373729623177.0,"본 계정은 재무상태표상 매출채권및기타채권으로 통합 표시되어 있으므로, 매출채권 회전율 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채권 비중이 유의적인 경우 매출채권 관련 분석 결과가 왜곡될 수 있습니다."
식품,동원F&B,2025,매입채무,454745523338.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
식품,동원F&B,2024,매입채무,425633572978.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
식품,동원F&B,2023,매입채무,503310971714.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
식품,풀무원,2025,매출액,3380189222782.0,
식품,풀무원,2024,매출액,3213696853910.0,
식품,풀무원,2023,매출액,2993468191302.0,
식품,풀무원,2025,매출원가,2548564654520.0,
식품,풀무원,2024,매출원가,2399221775924.0,
식품,풀무원,2023,매출원가,2234426797182.0,
식품,풀무원,2025,재고자산,188517717264.0,
식품,풀무원,2024,재고자산,187078704039.0,
식품,풀무원,2023,재고자산,164852881111.0,
식품,풀무원,2025,현금및현금성자산,129843642014.0,
식품,풀무원,2024,현금및현금성자산,170346504447.0,
식품,풀무원,2023,현금및현금성자산,127285312169.0,
식품,풀무원,2025,유동자산,798417595149.0,
식품,풀무원,2024,유동자산,818179437324.0,
식품,풀무원,2023,유동자산,730136230683.0,
식품,풀무원,2025,유동부채,1107484138372.0,
식품,풀무원,2024,유동부채,1145117063926.0,
식품,풀무원,2023,유동부채,977800752144.0,
식품,풀무원,2025,단기차입금,597363260519.0,"표준 계정코드(account_id)로 찾지 못해, 계정명 텍스트로 대신 찾은 값입니다. 회사 고유 계정코드를 쓰는 경우일 수 있으니 정확성을 별도로 확인하세요."
식품,풀무원,2024,단기차입금,624942937171.0,"표준 계정코드(account_id)로 찾지 못해, 계정명 텍스트로 대신 찾은 값입니다. 회사 고유 계정코드를 쓰는 경우일 수 있으니 정확성을 별도로 확인하세요."
식품,풀무원,2023,단기차입금,491744667165.0,"표준 계정코드(account_id)로 찾지 못해, 계정명 텍스트로 대신 찾은 값입니다. 회사 고유 계정코드를 쓰는 경우일 수 있으니 정확성을 별도로 확인하세요."
식품,풀무원,2025,장기차입금,206507254912.0,
식품,풀무원,2024,장기차입금,190568034940.0,
식품,풀무원,2023,장기차입금,330420418875.0,
식품,풀무원,2025,부채총계,1730428504095.0,
식품,풀무원,2024,부채총계,1747718363739.0,
식품,풀무원,2023,부채총계,1650244942362.0,
식품,풀무원,2025,자본총계,617724652878.0,
식품,풀무원,2024,자본총계,583439342122.0,
식품,풀무원,2023,자본총계,506544641028.0,
식품,풀무원,2025,자산총계,2348153156973.0,
식품,풀무원,2024,자산총계,2331157705861.0,
식품,풀무원,2023,자산총계,2156789583390.0,
식품,풀무원,2025,영업이익,93173090796.0,
식품,풀무원,2024,영업이익,91829407927.0,
식품,풀무원,2023,영업이익,61981274528.0,
식품,풀무원,2025,당기순이익,15159940983.0,
식품,풀무원,2024,당기순이익,34386551192.0,
식품,풀무원,2023,당기순이익,13357627680.0,
식품,풀무원,2025,금융원가,67760941664.0,
식품,풀무원,2024,금융원가,67620928577.0,
식품,풀무원,2023,금융원가,58023847919.0,
식품,풀무원,2025,유형자산,1280076309288.0,
식품,풀무원,2024,유형자산,1247734370692.0,
식품,풀무원,2023,유형자산,1196676982472.0,
식품,풀무원,2025,무형자산,119732765960.0,
식품,풀무원,2024,무형자산,122912121041.0,
식품,풀무원,2023,무형자산,95014640380.0,
식품,풀무원,2025,투자부동산,47775659846.0,
식품,풀무원,2024,투자부동산,47124116978.0,
식품,풀무원,2023,투자부동산,36569229981.0,
식품,풀무원,2025,관계기업투자,4190216141.0,
식품,풀무원,2024,관계기업투자,4700812549.0,
식품,풀무원,2023,관계기업투자,4902533710.0,
식품,풀무원,2025,이연법인세자산,32085534387.0,
식품,풀무원,2024,이연법인세자산,37534203699.0,
식품,풀무원,2023,이연법인세자산,23520012875.0,
식품,풀무원,2025,유동충당부채,5167355731.0,
식품,풀무원,2024,유동충당부채,6075000439.0,
식품,풀무원,2023,유동충당부채,4447271751.0,
식품,풀무원,2025,비유동충당부채,7305301724.0,
식품,풀무원,2024,비유동충당부채,8305670668.0,
식품,풀무원,2023,비유동충당부채,6716928615.0,
식품,풀무원,2025,자본금,21077561000.0,
식품,풀무원,2024,자본금,21077561000.0,
식품,풀무원,2023,자본금,21077561000.0,
식품,풀무원,2025,이익잉여금,161284487558.0,
식품,풀무원,2024,이익잉여금,151772478978.0,
식품,풀무원,2023,이익잉여금,145076414990.0,
식품,풀무원,2025,매출총이익,831624568262.0,
식품,풀무원,2024,매출총이익,814475077986.0,
식품,풀무원,2023,매출총이익,759041394120.0,
식품,풀무원,2025,판매비와관리비,462722188533.0,
식품,풀무원,2024,판매비와관리비,458174065659.0,
식품,풀무원,2023,판매비와관리비,454521545829.0,
식품,풀무원,2025,금융수익,8707414075.0,
식품,풀무원,2024,금융수익,17528718994.0,
식품,풀무원,2023,금융수익,20454156026.0,
식품,풀무원,2025,법인세비용차감전순이익,30806987846.0,
식품,풀무원,2024,법인세비용차감전순이익,40970068653.0,
식품,풀무원,2023,법인세비용차감전순이익,14311709880.0,
식품,풀무원,2025,법인세비용,15647046863.0,
식품,풀무원,2024,법인세비용,6583517461.0,
식품,풀무원,2023,법인세비용,954082200.0,
식품,풀무원,2025,유동리스부채,68042504961.0,
식품,풀무원,2024,유동리스부채,58431356764.0,
식품,풀무원,2023,유동리스부채,50993894155.0,
식품,풀무원,2025,비유동리스부채,375255864087.0,
식품,풀무원,2024,비유동리스부채,356924557402.0,
식품,풀무원,2023,비유동리스부채,315218689715.0,
식품,풀무원,2025,영업활동현금흐름,163748100720.0,
식품,풀무원,2024,영업활동현금흐름,172619508049.0,
식품,풀무원,2023,영업활동현금흐름,193580429927.0,
식품,풀무원,2025,투자활동현금흐름,-159402078584.0,
식품,풀무원,2024,투자활동현금흐름,-106738438075.0,
식품,풀무원,2023,투자활동현금흐름,-147726610172.0,
식품,풀무원,2025,재무활동현금흐름,-44492159859.0,
식품,풀무원,2024,재무활동현금흐름,-27087155042.0,
식품,풀무원,2023,재무활동현금흐름,-51036611792.0,
식품,풀무원,2025,유형자산취득액,149471698638.0,
식품,풀무원,2024,유형자산취득액,93246446476.0,
식품,풀무원,2023,유형자산취득액,122656025806.0,
식품,풀무원,2025,무형자산취득액,4995484156.0,
식품,풀무원,2024,무형자산취득액,5162996549.0,
식품,풀무원,2023,무형자산취득액,4767162488.0,
식품,풀무원,2025,유형자산처분액,8872558363.0,
식품,풀무원,2024,유형자산처분액,3473470608.0,
식품,풀무원,2023,유형자산처분액,2281661782.0,
식품,풀무원,2025,무형자산처분액,60750.0,
식품,풀무원,2024,무형자산처분액,4000.0,
식품,풀무원,2023,무형자산처분액,0.0,
식품,풀무원,2025,배당금지급액,4559984642.0,
식품,풀무원,2024,배당금지급액,3750587124.0,
식품,풀무원,2023,배당금지급액,3750587124.0,
식품,풀무원,2025,법인세납부액,15041074534.0,
식품,풀무원,2024,법인세납부액,12976265737.0,
식품,풀무원,2023,법인세납부액,-30736163479.0,
식품,풀무원,2025,이자지급액,62845448707.0,
식품,풀무원,2024,이자지급액,66356501448.0,
식품,풀무원,2023,이자지급액,55060641874.0,
식품,풀무원,2025,리스부채상환액,42591349552.0,
식품,풀무원,2024,리스부채상환액,36266921471.0,
식품,풀무원,2023,리스부채상환액,33157449887.0,
식품,풀무원,2025,매출채권,316552165556.0,"본 계정은 재무상태표상 매출채권및기타채권으로 통합 표시되어 있으므로, 매출채권 회전율 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채권 비중이 유의적인 경우 매출채권 관련 분석 결과가 왜곡될 수 있습니다."
식품,풀무원,2024,매출채권,306181308809.0,"본 계정은 재무상태표상 매출채권및기타채권으로 통합 표시되어 있으므로, 매출채권 회전율 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채권 비중이 유의적인 경우 매출채권 관련 분석 결과가 왜곡될 수 있습니다."
식품,풀무원,2023,매출채권,281022809693.0,"본 계정은 재무상태표상 매출채권및기타채권으로 통합 표시되어 있으므로, 매출채권 회전율 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채권 비중이 유의적인 경우 매출채권 관련 분석 결과가 왜곡될 수 있습니다."
식품,풀무원,2025,매입채무,345984471970.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
식품,풀무원,2024,매입채무,345247743715.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
